full_name,affiliation,homepage,scholarid,clean_author_name
Avelino J. Gonzalez,University of Central Florida,http://www.cecs.ucf.edu/faculty/avelino-gonzalez,NOSCHOLARPAGE,Avelino J. Gonzalez
Avery Miller,University of Manitoba,http://www.cs.umanitoba.ca/~amiller,BvvdwvIAAAAJ,Avery Miller
Avesta Sasan,Univ. of California - Davis,https://www.ece.ucdavis.edu/~avesta/index.html,BMmfOCEAAAAJ,Avesta Sasan
Aviad Rubinstein,Stanford University,https://cs.stanford.edu/~aviad,ZTsHfNAAAAAJ,Aviad Rubinstein
Avideh Zakhor,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/zakhor.html,XV8QLVQAAAAJ,Avideh Zakhor
Aviezri S. Fraenkel,Weizmann Institute of Science,https://www.weizmann.ac.il/pages/search/people?language=english&single=1&person_id=3774,NOSCHOLARPAGE,Aviezri S. Fraenkel
Avigdor Gal,Technion,https://agp.iem.technion.ac.il/avigal,APs1p2oAAAAJ,Avigdor Gal
Avinash Gautam,BITS Pilani,http://universe.bits-pilani.ac.in/pilani/avinash/profile,V6-4CfQAAAAJ,Avinash Gautam
Avinash Karanth,Ohio University,http://oucsace.cs.ohiou.edu/~avinashk,NOSCHOLARPAGE,Avinash Karanth
Avinash Karanth Kodi,Ohio University,http://oucsace.cs.ohiou.edu/~avinashk,NOSCHOLARPAGE,Avinash Karanth Kodi
Avinash Kodi,Ohio University,http://oucsace.cs.ohiou.edu/~avinashk,NOSCHOLARPAGE,Avinash Kodi
Avinash Sharma 0001,IIT Jodhpur,https://3dcomputervision.github.io,4ladtC0AAAAJ,Avinash Sharma
Avinatan Hassidim,Bar-Ilan University,http://u.cs.biu.ac.il/~avinatan,CnBvgwcAAAAJ,Avinatan Hassidim
Avinoam Kolodny,Technion,https://kolodny.net.technion.ac.il,N8FJv24AAAAJ,Avinoam Kolodny
Aviral Shrivastava,Arizona State University,http://www.public.asu.edu/~ashriva6,zlzK-v0AAAAJ,Aviral Shrivastava
Avishay Tal,Univ. of California - Berkeley,http://www.avishaytal.org,4pytJD8AAAAJ,Avishay Tal
Avishek Anand,TU Delft,https://www.wis.ewi.tudelft.nl/anand,BMdfo4UAAAAJ,Avishek Anand
Avishek Ghosh,IIT Bombay,https://sites.google.com/view/avishekghosh/home,8y0Dg5cAAAAJ,Avishek Ghosh
Aviv Tamar,Technion,https://people.eecs.berkeley.edu/~avivt,kppa2vgAAAAJ,Aviv Tamar
Aviv Zohar,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~avivz,PcTIS1oAAAAJ,Aviv Zohar
Avrim Blum,TTI Chicago,https://home.ttic.edu/~avrim,Jlv4MR4AAAAJ,Avrim Blum
Awad H. Khalil,American University in Cairo,https://www.aucegypt.edu/fac/awadkhalil,NOSCHOLARPAGE,Awad H. Khalil
Awais Aziz Shah,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/awaisazizshah,0ZWrFbgAAAAJ,Awais Aziz Shah
Awais Rashid,University of Bristol,https://research-information.bris.ac.uk/en/persons/awais-rashid,pI5g2hIAAAAJ,Awais Rashid
Awdren Fontão,UFMS,https://awdren.github.io,BfesYF0AAAAJ,Awdren Fontão
Aws Albarghouthi,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~aws,CUbC2zYAAAAJ,Aws Albarghouthi
Axel Hahn,University of Oldenburg,https://uol.de/sao/personen/prof-dr-ing-axel-hahn,0XGwMHkAAAAJ,Axel Hahn
Axel Jantsch,TU Wien,http://jantsch.se/AxelJantsch,ZF4gC44AAAAJ,Axel Jantsch
Axel Kalenborn,University of Trier,https://www.uni-trier.de/index.php?id=17390,NOSCHOLARPAGE,Axel Kalenborn
Axel Krieger,Johns Hopkins University,https://me.jhu.edu/faculty/axel-krieger,ezJ0eHAAAAAJ,Axel Krieger
Axel Küpper,TU Berlin,https://www.snet.tu-berlin.de/menue/team/prof_dr_axel_kuepper,NOSCHOLARPAGE,Axel Küpper
Axel Ngonga,Paderborn University,https://cs.upb.de/ds,ccQhjwkAAAAJ,Axel Ngonga
Axel W. Krings,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/axel-krings,NOSCHOLARPAGE,Axel W. Krings
Axel-Cyrille Ngonga Ngomo,Paderborn University,https://cs.upb.de/ds,ccQhjwkAAAAJ,Axel-Cyrille Ngonga Ngomo
Ayan Chaudhury,IIT Kharagpur,https://cse.iitkgp.ac.in/~ayanc,jv9PrfgAAAAJ,Ayan Chaudhury
Ayan Mukhopadhyay,College of William and Mary,https://www.ayanmukhopadhyay.com,1lNZTdMAAAAJ,Ayan Mukhopadhyay
Ayanori Yorozu,University of Tsukuba,https://trios.tsukuba.ac.jp/en/researcher/0000004390,NOSCHOLARPAGE,Ayanori Yorozu
Aydin Kaya 0001,Hacettepe University,https://web.cs.hacettepe.edu.tr/~aydinkaya,4xURlrgAAAAJ,Aydin Kaya
Ayellet Tal,Technion,http://webee.technion.ac.il/people/ayellet,eFGgX-QAAAAJ,Ayellet Tal
Ayesha Khalid,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=a.khalid,YXQolr4AAAAJ,Ayesha Khalid
Aykut Erdem,Koç University,https://aykuterdem.github.io,-xA1_OAAAAAJ,Aykut Erdem
Aylin Caliskan,University of Washington,https://faculty.washington.edu/aylin/index.html,zxzZAi0AAAAJ,Aylin Caliskan
Aylin Caliskan Islam,University of Washington,https://faculty.washington.edu/aylin/index.html,zxzZAi0AAAAJ,Aylin Caliskan Islam
Aylin Yener,Ohio State University,https://ece.osu.edu/people/yener.5,W6DNu0cAAAAJ,Aylin Yener
Ayman I. Kayssi,American University of Beirut,https://www.aub.edu.lb/fea/publicprofile/Pages/profile.aspx?MemberId=ayman,JzsqVaMAAAAJ,Ayman I. Kayssi
Ayon Chakraborty,IIT Madras,https://www.cse.iitm.ac.in/~ayon,xKrkM1EAAAAJ,Ayon Chakraborty
Ayoung Kim,Seoul National University,https://rpm.snu.ac.kr/index.php/Main/People,7yveufgAAAAJ,Ayoung Kim
Ayse K. Coskun,Boston University,https://www.bu.edu/eng/profile/ayse-coskun,euIQ_RkAAAAJ,Ayse K. Coskun
Ayse Kivilcim Coskun,Boston University,https://www.bu.edu/eng/profile/ayse-coskun,euIQ_RkAAAAJ,Ayse Kivilcim Coskun
Ayse Küçükyilmaz,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/ayse.kucukyilmaz,NOSCHOLARPAGE,Ayse Küçükyilmaz
Ayse Nur Zincir-Heywood,Dalhousie University,https://www.cs.dal.ca/~zincir,F9nG0F4AAAAJ,Ayse Nur Zincir-Heywood
Ayse Tosun,Istanbul Technical University,http://web.itu.edu.tr/tosunay,KktAed0AAAAJ,Ayse Tosun
Ayse Tosun Misirli,Istanbul Technical University,http://web.itu.edu.tr/tosunay,KktAed0AAAAJ,Ayse Tosun Misirli
Ayse Yilmazer,Istanbul Technical University,https://web.itu.edu.tr/yilmazerayse,PSsiqbYAAAAJ,Ayse Yilmazer
Ayse Yilmazer-Metin,Istanbul Technical University,https://web.itu.edu.tr/yilmazerayse,PSsiqbYAAAAJ,Ayse Yilmazer-Metin
Aysegul Dundar,Bilkent University,http://www.cs.bilkent.edu.tr/~adundar,pvu770UAAAAJ,Aysegul Dundar
Aysegül Dündar,Bilkent University,http://www.cs.bilkent.edu.tr/~adundar,pvu770UAAAAJ,Aysegül Dündar
Aysenur Akyuz Birtürk,Middle East Technical University,http://user.ceng.metu.edu.tr/~birturk,hyJqGeMAAAAJ,Aysenur Akyuz Birtürk
Aysenur Birturk,Middle East Technical University,http://user.ceng.metu.edu.tr/~birturk,hyJqGeMAAAAJ,Aysenur Birturk
Aysenur Birtürk,Middle East Technical University,http://user.ceng.metu.edu.tr/~birturk,hyJqGeMAAAAJ,Aysenur Birtürk
Ayumi Igarashi 0001,National Inst. of Informatics,https://www.nii.ac.jp/en/faculty/informatics/igarashi_ayumi,wpHvNtYAAAAJ,Ayumi Igarashi
Ayça Kolukisa Tarhan,Hacettepe University,https://sites.google.com/view/aycatarhan,nxtKV6YAAAAJ,Ayça Kolukisa Tarhan
Ayça Tarhan,Hacettepe University,https://sites.google.com/view/aycatarhan,nxtKV6YAAAAJ,Ayça Tarhan
Azad Azadmanesh,University of Nebraska - Omaha,https://www.unomaha.edu/college-of-information-science-and-technology/about/faculty-staff/azad-azadmanesh.php,NOSCHOLARPAGE,Azad Azadmanesh
Azad H. Azadmanesh,University of Nebraska - Omaha,https://www.unomaha.edu/college-of-information-science-and-technology/about/faculty-staff/azad-azadmanesh.php,NOSCHOLARPAGE,Azad H. Azadmanesh
Azadeh Alavi,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/a/alavi-dr-azadeh,DfcWwgcAAAAJ,Azadeh Alavi
Azadeh Farzan,University of Toronto,http://www.cs.toronto.edu/~azadeh,n9Kg_LUAAAAJ,Azadeh Farzan
Azalea Raad,Imperial College London,http://www.soundandcomplete.org,NOSCHOLARPAGE,Azalea Raad
Azer Bestavros,Boston University,http://www.bu.edu/cs/azer-bestavros,S5B0QmMAAAAJ,Azer Bestavros
Azhar Ilyas,New York Tech,https://site.nyit.edu/bio/ailyas,EHHHoOwAAAAJ,Azhar Ilyas
Aziz Khan 0001,MBZUAI,https://mbzuai.ac.ae/study/faculty/aziz-khan,m23RfrcAAAAJ,Aziz Khan
Aziz Mohaisen,University of Central Florida,http://cs.ucf.edu/~mohaisen,q387AywAAAAJ,Aziz Mohaisen
Aziz Salah,Université du Québec à Montréal,https://www.labunix.uqam.ca/~salah_a/3ardh.php,NOSCHOLARPAGE,Aziz Salah
Aznul Qalid Md Sabri,University of Malaya,https://umexpert.um.edu.my/aznulqalid,oX5-84kAAAAJ,Aznul Qalid Md Sabri
Azza Abouzeid,NYU Abu Dhabi,https://azzaabouzied.com,RkddXygAAAAJ,Azza Abouzeid
Azza Abouzied,NYU Abu Dhabi,https://azzaabouzied.com,RkddXygAAAAJ,Azza Abouzied
Azzam Ibrahim,University of Jordan,http://eacademic.ju.edu.jo/azzam.sleit,yZ42G9YAAAAJ,Azzam Ibrahim
Azzam Sleit,University of Jordan,http://eacademic.ju.edu.jo/azzam.sleit,yZ42G9YAAAAJ,Azzam Sleit
Azzedine Boukerche,University of Ottawa,http://www.site.uottawa.ca/~boukerch,RMo9P4oAAAAJ,Azzedine Boukerche
Azzedine F. M. Boukerche,University of Ottawa,http://www.site.uottawa.ca/~boukerch,RMo9P4oAAAAJ,Azzedine F. M. Boukerche
Aïda Ouangraoua,Université de Sherbrooke,https://www.usherbrooke.ca/informatique/personnel/corps-professoral/professeurs/aida-ouangraoua,NOSCHOLARPAGE,Aïda Ouangraoua
B. Aditya Prakash,Georgia Institute of Technology,http://www.cc.gatech.edu/~badityap,C-NftTgAAAAJ,B. Aditya Prakash
B. B. Amberker,National Inst. of Tech. Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/16334,Nf686AUAAAAJ,B. B. Amberker
B. Berk Üstündag,Istanbul Technical University,http://akademi.itu.edu.tr/bustundag,JJY3eIEAAAAJ,B. Berk Üstündag
B. Chandrasekaran 0002,VU Amsterdam,https://balakrishnanc.github.io,wDjUEMMAAAAJ,B. Chandrasekaran
B. David Saunders,University of Delaware,https://www.eecis.udel.edu/~saunders,U-0PM_cAAAAJ,B. David Saunders
B. G. Kim,University of Massachusetts Lowell,http://www.cs.uml.edu/~kim,ujXxdMIAAAAJ,B. G. Kim
B. John Oommen,Carleton University,http://www.scs.carleton.ca/~oommen,E5TiDR4AAAAJ,B. John Oommen
B. Prabhakaran 0001,University of Texas at Dallas,http://www.utdallas.edu/~praba,4yki88YAAAAJ,B. Prabhakaran
B. R. Badrinath,Rutgers University,http://www.cs.rutgers.edu/~badri,ZuCDNqwAAAAJ,B. R. Badrinath
B. S. Manjunath,Univ. of California - Santa Barbara,https://vision.ece.ucsb.edu/people/bs-manjunath,wRYM4qgAAAAJ,B. S. Manjunath
B. Srivathsan,CMI,http://www.cmi.ac.in/~sri,2SMNivQAAAAJ,B. Srivathsan
B. Uma Shankar,ISI Kolkata,https://www.isical.ac.in/~uma,qE04IkQAAAAJ,B. Uma Shankar
B. V. Raghavendra Rao,IIT Madras,http://www.cse.iitm.ac.in/~bvrr,jFu4ljYAAAAJ,B. V. Raghavendra Rao
Baba C. Vemuri,University of Florida,https://www.cise.ufl.edu/~vemuri,1fEZ_osAAAAJ,Baba C. Vemuri
Babak A. Farshchian,NTNU,https://www.ntnu.edu/employees/babak.farshchian,fGgCWqgAAAAJ,Babak A. Farshchian
Babak Falsafi,EPFL,http://parsa.epfl.ch/~falsafi,LaNEuBUAAAAJ,Babak Falsafi
Babak Hassibi,California Inst. of Technology,https://www.babak.caltech.edu,1XoZPhEAAAAJ,Babak Hassibi
Babak Parkhideh,UNC - Charlotte,https://ece.charlotte.edu/directory/dr-babak-parkhideh-phd,JLhP3oAAAAJ,Babak Parkhideh
Babak Salimi,Univ. of California - San Diego,https://bsalimi.github.io,C8hpXkAAAAJ,Babak Salimi
Babis Tsourakakis,Boston University,https://tsourakakis.com,IkEXPUEAAAAJ,Babis Tsourakakis
Bach Le,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/853277-bach-le,AUJWzE8AAAAJ,Bach Le
Badal Soni,National Inst. of Tech. Silchar,http://cs.nits.ac.in/badal,QjXhGYsAAAAJ,Badal Soni
Badri Nath,Rutgers University,http://www.cs.rutgers.edu/~badri,ZuCDNqwAAAAJ,Badri Nath
Badri Roysam,University of Houston,http://www.ee.uh.edu/faculty/roysam,JL4E0ZoAAAAJ,Badri Roysam
Badrinath Roysam,University of Houston,http://www.ee.uh.edu/faculty/roysam,JL4E0ZoAAAAJ,Badrinath Roysam
Badri N. Vellambi,University of Cincinnati,https://researchdirectory.uc.edu/p/vellambn,1J6LSSIAAAAJ,Badri N. Vellambi
Yu Huang 0002,Nanjing University,https://cs.nju.edu.cn/yuhuang,UWquqLIAAAAJ,Yu Huang
Badrul H. Chowdhury,UNC - Charlotte,https://ece.charlotte.edu/directory/dr-badrul-chowdhury-phd,03NaljoAAAAJ,Badrul H. Chowdhury
Baek-Young Choi,Missouri S&T,https://www.choiby.net,Ce0nO6wAAAAJ,Baek-Young Choi
Bahar Asgari,Univ. of Maryland - College Park,https://www.umiacs.umd.edu/people/baharasgari,19grMJMAAAAJ,Bahar Asgari
Bahar Rastegari,University of Southampton,https://www.ecs.soton.ac.uk/people/br1e18,C2wWMqsAAAAJ,Bahar Rastegari
Baharak Rastegari,University of Southampton,https://www.ecs.soton.ac.uk/people/br1e18,C2wWMqsAAAAJ,Baharak Rastegari
Baharan Mirzasoleiman,Univ. of California - Los Angeles,https://cs.stanford.edu/~baharanm,x63j7HEAAAAJ,Baharan Mirzasoleiman
Bahareh Afshari,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/bahareh-afshari.aspx,NOSCHOLARPAGE,Bahareh Afshari
Bahman Javadi,Western Sydney University,https://staff.cdms.westernsydney.edu.au/~bjavadi,GS-qMD4AAAAJ,Bahman Javadi
Bahman Kalantari,Rutgers University,http://www.cs.rutgers.edu/~kalantar,NOSCHOLARPAGE,Bahman Kalantari
Bahri Atay Ozgovde,Galatasaray University,https://avesis.gsu.edu.tr/aozgovde,obp2euEAAAAJ,Bahri Atay Ozgovde
Bahtijar Vogel,Malmö University,https://mau.se/en/persons/bahtijar.vogel,o69gtKwAAAAJ,Bahtijar Vogel
Bai Wang 0001,BUPT,https://scs.bupt.edu.cn/info/1088/1313.htm,s5INMX8AAAAJ,Bai Wang
Bai Xue 0001,Chinese Academy of Sciences,https://lcs.ios.ac.cn/~xuebai/index.html,N3KuaXwAAAAJ,Bai Xue
Baihua Li,Loughborough University,https://www.lboro.ac.uk/departments/compsci/staff/academic-teaching/baihua-li,sQT_ID0AAAAJ,Baihua Li
Baihua Zheng,Singapore Management University,https://sis.smu.edu.sg/faculty/profile/9643/ZHENG-Baihua,o5k9wxUAAAAJ,Baihua Zheng
Baile Chen,ShanghaiTech University,https://faculty.sist.shanghaitech.edu.cn/faculty/chenbl/#about,QeDfSjAAAAAJ,Baile Chen
Bailin Deng,Cardiff University,https://www.cardiff.ac.uk/people/view/598849-deng-bailin,zNXnH-UAAAAJ,Bailin Deng
Baiquan Su,BUPT,https://teacher.bupt.edu.cn/subaiquan/zh_CN/index.htm,E9Q_OuMAAAAJ,Baiquan Su
Baishakhi Ray,Columbia University,http://rayb.info,VaAEb5YAAAAJ,Baishakhi Ray
Bakh Khoussainov,UESTC,https://bakh-tcs.github.io,qQv6KckAAAAJ,Bakh Khoussainov
Bakhadyr Khoussainov,UESTC,https://bakh-tcs.github.io,qQv6KckAAAAJ,Bakhadyr Khoussainov
Baki Cakici,IT University of Copenhagen,https://pure.itu.dk/portal/en/persons/baki-cakici(b614ac6f-eefa-44a3-8b9a-092b88d86d37).html,0UVuv_0AAAAJ,Baki Cakici
Bala Kalyanasundaram,Georgetown University,http://people.cs.georgetown.edu/~kalyan,NOSCHOLARPAGE,Bala Kalyanasundaram
Bala Kameshwar Poolla,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/poolla.html,_Bjrr5AAAAAJ,Bala Kameshwar Poolla
Bala Prakasa Rao Killi,National Inst. of Tech. Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/17028,zpYxy98AAAAJ,Bala Prakasa Rao Killi
Bala Srinivasan,Monash University,http://monash.edu/research/explore/en/persons/balasubramaniam-srinivasan(6a75b48c-6276-4090-90c9-0d784c16c78d).html,NOSCHOLARPAGE,Bala Srinivasan
Balagopal Komarath,IIT Gandhinagar,https://iitgn.ac.in/faculty/cse/balagopal,NOSCHOLARPAGE,Balagopal Komarath
Balajee Vamanan,University of Illinois at Chicago,https://www.cs.uic.edu/~balajee,GKvAsQMAAAAJ,Balajee Vamanan
Balaji Palanisamy,University of Pittsburgh,http://www.sis.pitt.edu/bpalan,aA2WomkAAAAJ,Balaji Palanisamy
Balaji Parthasarathy,IIIT Bangalore,http://citapp.iiitb.ac.in/staff-members/balaji-parthasarathy,cbrHE1YAAAAJ,Balaji Parthasarathy
Balaji Prabhakar,Stanford University,http://web.stanford.edu/~balaji,TyPF9V4AAAAJ,Balaji Prabhakar
Balaji Raghavachari,University of Texas at Dallas,https://www.utdallas.edu/~rbk,NOSCHOLARPAGE,Balaji Raghavachari
Balakrishnan Chandrasekaran 0002,VU Amsterdam,https://balakrishnanc.github.io,wDjUEMMAAAAJ,Balakrishnan Chandrasekaran
Balakrishnan Prabhakaran,University of Texas at Dallas,http://www.utdallas.edu/~praba,4yki88YAAAAJ,Balakrishnan Prabhakaran
Balakrishnan Prabhakaran 0001,University of Texas at Dallas,http://www.utdallas.edu/~praba,4yki88YAAAAJ,Balakrishnan Prabhakaran
Balaprakasa Rao Killi,National Inst. of Tech. Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/17028,zpYxy98AAAAJ,Balaprakasa Rao Killi
Balaraman Ravindran,IIT Madras,http://www.cse.iitm.ac.in/~ravi,nGUcGrYAAAAJ,Balaraman Ravindran
Balasubramaniam Srinivasan,Monash University,http://monash.edu/research/explore/en/persons/balasubramaniam-srinivasan(6a75b48c-6276-4090-90c9-0d784c16c78d).html,NOSCHOLARPAGE,Balasubramaniam Srinivasan
Balasubramanian Raman,IIT Roorkee,http://www.iitr.ac.in/departments/CSE/pages/Home+Departments_and_Centres+Mathematics+People+Faculty+Balasubramanian_R_.html,QU2O6JMAAAAJ,Balasubramanian Raman
Balbir Barn,Middlesex University,http://www.cs.mdx.ac.uk/people/balbir-barn,2Sw7gb4AAAAJ,Balbir Barn
Balder ten Cate,University of Amsterdam,https://staff.fnwi.uva.nl/b.d.tencate,DeFaEH8AAAAJ,Balder ten Cate
Balwinder Sodhi,IIT Ropar,http://www.iitrpr.ac.in/sodhi,NOSCHOLARPAGE,Balwinder Sodhi
Bamshad Mobasher,DePaul University,http://facweb.cs.depaul.edu/mobasher,VxhX6sAAAAAJ,Bamshad Mobasher
Banafsheh Rekabdar,Portland State University,https://www.pdx.edu/profile/banafsheh-rekabdar,hjwSKrIAAAAJ,Banafsheh Rekabdar
Banchhanidhi Dash,KIIT Bhubaneswar,https://cse.kiit.ac.in/profiles/banchhanidhi-dash,B85i66EAAAAJ,Banchhanidhi Dash
Bangalore S. Manjunath,Univ. of California - Santa Barbara,https://vision.ece.ucsb.edu/people/bs-manjunath,wRYM4qgAAAAJ,Bangalore S. Manjunath
Bangti Jin,University College London,http://www0.cs.ucl.ac.uk/staff/B.Jin,8Axgx3wAAAAJ,Bangti Jin
Banu Diri,Yıldız Technical University,https://www.ce.yildiz.edu.tr/personal/banud?lang=en,GUQMy2UAAAAJ,Banu Diri
Bao-Gang Hu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~hubaogang,Npo7kokAAAAJ,Bao-Gang Hu
Bao-Liang Lu,Shanghai Jiao Tong University,http://bcmi.sjtu.edu.cn/~blu,709il6EAAAAJ,Bao-Liang Lu
Bao-Liu Ye,Nanjing University,https://cs.nju.edu.cn/yebl,BlbNI_sAAAAJ,Bao-Liu Ye
Bao-Shuh Paul Lin,National Chiao Tung University,http://bplin.eic.nctu.edu.tw,lS1WwSwAAAAJ,Bao-Shuh Paul Lin
A. J. Kfoury,Boston University,http://www.cs.bu.edu/~kfoury,VpdYemsAAAAJ,A. J. Kfoury
Baobao Chang,Peking University,http://icl.pku.edu.cn/members/chbb,NOSCHOLARPAGE,Baobao Chang
Baochun Li,University of Toronto,http://iqua.ece.toronto.edu/bli,rkb3_FgAAAAJ,Baochun Li
Baogang Wei,Zhejiang University,http://mypage.zju.edu.cn/wbg,NOSCHOLARPAGE,Baogang Wei
Baojiang Cui,BUPT,https://scss.bupt.edu.cn/info/1063/1140.htm,NOSCHOLARPAGE,Baojiang Cui
Baojiang Zhong,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE,Baojiang Zhong
Baolin Yin,Beihang University,http://scse.buaa.edu.cn/info/1037/2909.htm,NOSCHOLARPAGE,Baolin Yin
Baoliu Ye,Nanjing University,https://cs.nju.edu.cn/yebl,BlbNI_sAAAAJ,Baoliu Ye
Baoquan Chen,Peking University,https://cfcs.pku.edu.cn/baoquan,iHWtrEAAAAAJ,Baoquan Chen
Baotian Hu,Harbin Institute of Technology,http://faculty.hitsz.edu.cn/hubaotian,5NiJ1VoAAAAJ,Baotian Hu
Baowen Xu,Nanjing University,https://cs.nju.edu.cn/xubaowen,NOSCHOLARPAGE,Baowen Xu
Baoxiang Wang 0001,CUHK (SZ),http://bxiangwang.github.io,cQe4OeYAAAAJ,Baoxiang Wang
Baoxin Li,University of Illinois at Chicago,https://cs.uic.edu/faculty-staff/department-head,swnPphoAAAAJ,Baoxin Li
Baoyuan Wu,CUHK (SZ),https://sites.google.com/site/baoyuanwu2015/home,JNTG1KoAAAAJ,Baoyuan Wu
Bapi Chatterjee,IIIT Delhi,https://iiitd.ac.in/bapi,ILI-_h4AAAAJ,Bapi Chatterjee
Bapi Raju Surampudi,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/rajubapi,bbSYyiAAAAAJ,Bapi Raju Surampudi
Bapi Surampudi Raju,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/rajubapi,bbSYyiAAAAAJ,Bapi Surampudi Raju
Baptiste Jeudy,Université Jean Monnet,http://perso.univ-st-etienne.fr/jeudbapt,NOSCHOLARPAGE,Baptiste Jeudy
Bara Buhnova,Masaryk University,https://www.muni.cz/en/people/39394,3J7jHK4AAAAJ,Bara Buhnova
Barak A. Pearlmutter,Maynooth University,https://golconda.cs.nuim.ie/~barak,AxFrw0sAAAAJ,Barak A. Pearlmutter
Barath Raghavan,University of Southern California,https://raghavan.usc.edu,Ikz6_Y0AAAAJ,Barath Raghavan
Barbara Bruno,Karlsruhe Inst. of Technology,https://sarai.iar.kit.edu/21_58.php,KjYT8rwAAAAJ,Barbara Bruno
Barbara Cutler,Rensselaer Polytechnic Institute,http://www.cs.rpi.edu/~cutler,NOSCHOLARPAGE,Barbara Cutler
Barbara Di Eugenio,University of Illinois at Chicago,https://www.cs.uic.edu/DiEugenio,I4TkqC0AAAAJ,Barbara Di Eugenio
Barbara Dunin-Keplicz,University of Warsaw,https://www.mimuw.edu.pl/~keplicz,F5KWrrkAAAAJ,Barbara Dunin-Keplicz
Barbara Gallina,Mälardalen University,http://www.es.mdh.se/staff/308-Barbara_Gallina,hkqid-wAAAAJ,Barbara Gallina
Barbara H. Liskov,Massachusetts Inst. of Technology,https://www.csail.mit.edu/user/971,NOSCHOLARPAGE,Barbara H. Liskov
Barbara Hammer,Bielefeld University,https://www.techfak.uni-bielefeld.de/~bhammer,1d3OxaUAAAAJ,Barbara Hammer
Barbara J. Grosz,Harvard University,http://grosz.seas.harvard.edu,NOSCHOLARPAGE,Barbara J. Grosz
Barbara König 0001,University of Duisburg-Essen,http://www.ti.inf.uni-due.de/en/people/koenig,bcM7IuEAAAAJ,Barbara König
Yixin Zhu 0001,Peking University,https://yzhu.io,qG9l6JEAAAAJ,Yixin Zhu
Barbara Leporini,University of Pisa,https://di.unipi.it/en/people/#a028302,nW57-3kAAAAJ,Barbara Leporini
Barbara Liskov,Massachusetts Inst. of Technology,https://www.csail.mit.edu/user/971,NOSCHOLARPAGE,Barbara Liskov
Barbara M. Chapman,Stony Brook University,https://www.cs.stonybrook.edu/people/faculty/BarbaraChapman,2ZHGNCUAAAAJ,Barbara M. Chapman
Barbara Mary Chapman,Stony Brook University,https://www.cs.stonybrook.edu/people/faculty/BarbaraChapman,2ZHGNCUAAAAJ,Barbara Mary Chapman
Barbara Masucci,University of Salerno,http://www.di.unisa.it/~masucci,Fd3T9wsAAAAJ,Barbara Masucci
Barbara Paech,Heidelberg University,https://se.ifi.uni-heidelberg.de/people/barbara_paech.html,NOSCHOLARPAGE,Barbara Paech
Barbara Pernici,Politecnico di Milano,http://home.deib.polimi.it/pernici,r-f9TQEAAAAJ,Barbara Pernici
Barbara Plank,LMU Munich,https://www.cis.lmu.de/personen/professoren/bplank/index.html,5nGlwIQAAAAJ,Barbara Plank
Barbara Poblete,Universidad de Chile,https://www.dcc.uchile.cl/barbara_poblete,eZBFWGEAAAAJ,Barbara Poblete
